date,year,month,month_name,quarter,season,date_key
2019-04-27,2019,4,April,2,Autumn,7056
2019-04-28,2019,4,April,2,Autumn,7057
2019-04-29,2019,4,April,2,Autumn,7058
2019-04-30,2019,4,April,2,Autumn,7059
2019-05-01,2019,5,May,2,Autumn,7060
2019-05-02,2019,5,May,2,Autumn,7061
2019-05-03,2019,5,May,2,Autumn,7062
2019-05-04,2019,5,May,2,Autumn,7063
2019-05-05,2019,5,May,2,Autumn,7064
2019-05-06,2019,5,May,2,Autumn,7065
2019-05-07,2019,5,May,2,Autumn,7066
2019-05-08,2019,5,May,2,Autumn,7067
2019-05-09,2019,5,May,2,Autumn,7068
2019-05-10,2019,5,May,2,Autumn,7069
2019-05-11,2019,5,May,2,Autumn,7070
2019-05-12,2019,5,May,2,Autumn,7071
2019-05-13,2019,5,May,2,Autumn,7072
2019-05-14,2019,5,May,2,Autumn,7073
2019-05-15,2019,5,May,2,Autumn,7074
2019-05-16,2019,5,May,2,Autumn,7075
2019-05-17,2019,5,May,2,Autumn,7076
2019-05-18,2019,5,May,2,Autumn,7077
2019-05-19,2019,5,May,2,Autumn,7078
2019-05-20,2019,5,May,2,Autumn,7079
2019-05-21,2019,5,May,2,Autumn,7080
2019-05-22,2019,5,May,2,Autumn,7081
2019-05-23,2019,5,May,2,Autumn,7082
2019-05-24,2019,5,May,2,Autumn,7083
2019-05-25,2019,5,May,2,Autumn,7084
2019-05-26,2019,5,May,2,Autumn,7085
2019-05-27,2019,5,May,2,Autumn,7086
2019-05-28,2019,5,May,2,Autumn,7087
2019-05-29,2019,5,May,2,Autumn,7088
2019-05-30,2019,5,May,2,Autumn,7089
2019-05-31,2019,5,May,2,Autumn,7090
2019-06-01,2019,6,June,2,Winter,7091
2019-06-02,2019,6,June,2,Winter,7092
2019-06-03,2019,6,June,2,Winter,7093
2019-06-04,2019,6,June,2,Winter,7094
2019-06-05,2019,6,June,2,Winter,7095
2019-06-06,2019,6,June,2,Winter,7096
2019-06-07,2019,6,June,2,Winter,7097
2019-06-08,2019,6,June,2,Winter,7098
2019-06-09,2019,6,June,2,Winter,7099
2019-06-10,2019,6,June,2,Winter,7100
2019-06-11,2019,6,June,2,Winter,7101
2019-06-12,2019,6,June,2,Winter,7102
2019-06-13,2019,6,June,2,Winter,7103
2019-06-14,2019,6,June,2,Winter,7104
2019-06-15,2019,6,June,2,Winter,7105
2019-06-16,2019,6,June,2,Winter,7106
2019-06-17,2019,6,June,2,Winter,7107
2019-06-18,2019,6,June,2,Winter,7108
2019-06-19,2019,6,June,2,Winter,7109
2019-06-20,2019,6,June,2,Winter,7110
2019-06-21,2019,6,June,2,Winter,7111
2019-06-22,2019,6,June,2,Winter,7112
2019-06-23,2019,6,June,2,Winter,7113
2019-06-24,2019,6,June,2,Winter,7114
2019-06-25,2019,6,June,2,Winter,7115
2019-06-26,2019,6,June,2,Winter,7116
2019-06-27,2019,6,June,2,Winter,7117
2019-06-28,2019,6,June,2,Winter,7118
2019-06-29,2019,6,June,2,Winter,7119
2019-06-30,2019,6,June,2,Winter,7120
2019-07-01,2019,7,July,3,Winter,7121
2019-07-02,2019,7,July,3,Winter,7122
2019-07-03,2019,7,July,3,Winter,7123
2019-07-04,2019,7,July,3,Winter,7124
2019-07-05,2019,7,July,3,Winter,7125
2019-07-06,2019,7,July,3,Winter,7126
2019-07-07,2019,7,July,3,Winter,7127
2019-07-08,2019,7,July,3,Winter,7128
2019-07-09,2019,7,July,3,Winter,7129
2019-07-10,2019,7,July,3,Winter,7130
2019-07-11,2019,7,July,3,Winter,7131
2019-07-12,2019,7,July,3,Winter,7132
2019-07-13,2019,7,July,3,Winter,7133
2019-07-14,2019,7,July,3,Winter,7134
2019-07-15,2019,7,July,3,Winter,7135
2019-07-16,2019,7,July,3,Winter,7136
2019-07-17,2019,7,July,3,Winter,7137
2019-07-18,2019,7,July,3,Winter,7138
2019-07-19,2019,7,July,3,Winter,7139
2019-07-20,2019,7,July,3,Winter,7140
2019-07-21,2019,7,July,3,Winter,7141
2019-07-22,2019,7,July,3,Winter,7142
2019-07-23,2019,7,July,3,Winter,7143
2019-07-24,2019,7,July,3,Winter,7144
2019-07-25,2019,7,July,3,Winter,7145
2019-07-26,2019,7,July,3,Winter,7146
2019-07-27,2019,7,July,3,Winter,7147
2019-07-28,2019,7,July,3,Winter,7148
2019-07-29,2019,7,July,3,Winter,7149
2019-07-30,2019,7,July,3,Winter,7150
2019-07-31,2019,7,July,3,Winter,7151
2019-08-01,2019,8,August,3,Winter,7152
2019-08-02,2019,8,August,3,Winter,7153
2019-08-03,2019,8,August,3,Winter,7154
2019-08-04,2019,8,August,3,Winter,7155
2019-08-05,2019,8,August,3,Winter,7156
2019-08-06,2019,8,August,3,Winter,7157
2019-08-07,2019,8,August,3,Winter,7158
2019-08-08,2019,8,August,3,Winter,7159
2019-08-09,2019,8,August,3,Winter,7160
2019-08-10,2019,8,August,3,Winter,7161
2019-08-11,2019,8,August,3,Winter,7162
2019-08-12,2019,8,August,3,Winter,7163
2019-08-13,2019,8,August,3,Winter,7164
2019-08-14,2019,8,August,3,Winter,7165
2019-08-15,2019,8,August,3,Winter,7166
2019-08-16,2019,8,August,3,Winter,7167
2019-08-17,2019,8,August,3,Winter,7168
2019-08-18,2019,8,August,3,Winter,7169
2019-08-19,2019,8,August,3,Winter,7170
2019-08-20,2019,8,August,3,Winter,7171
2019-08-21,2019,8,August,3,Winter,7172
2019-08-22,2019,8,August,3,Winter,7173
2019-08-23,2019,8,August,3,Winter,7174
2019-08-24,2019,8,August,3,Winter,7175
2019-08-25,2019,8,August,3,Winter,7176
2019-08-26,2019,8,August,3,Winter,7177
2019-08-27,2019,8,August,3,Winter,7178
2019-08-28,2019,8,August,3,Winter,7179
2019-08-29,2019,8,August,3,Winter,7180
2019-08-30,2019,8,August,3,Winter,7181
2019-08-31,2019,8,August,3,Winter,7182
2019-09-01,2019,9,September,3,Spring,7183
2019-09-02,2019,9,September,3,Spring,7184
2019-09-03,2019,9,September,3,Spring,7185
2019-09-04,2019,9,September,3,Spring,7186
2019-09-05,2019,9,September,3,Spring,7187
2019-09-06,2019,9,September,3,Spring,7188
2019-09-07,2019,9,September,3,Spring,7189
2019-09-08,2019,9,September,3,Spring,7190
2019-09-09,2019,9,September,3,Spring,7191
2019-09-10,2019,9,September,3,Spring,7192
2019-09-11,2019,9,September,3,Spring,7193
2019-09-12,2019,9,September,3,Spring,7194
2019-09-13,2019,9,September,3,Spring,7195
2019-09-14,2019,9,September,3,Spring,7196
2019-09-15,2019,9,September,3,Spring,7197
2019-09-16,2019,9,September,3,Spring,7198
2019-09-17,2019,9,September,3,Spring,7199
2019-09-18,2019,9,September,3,Spring,7200
2019-09-19,2019,9,September,3,Spring,7201
2019-09-20,2019,9,September,3,Spring,7202
2019-09-21,2019,9,September,3,Spring,7203
2019-09-22,2019,9,September,3,Spring,7204
2019-09-23,2019,9,September,3,Spring,7205
2019-09-24,2019,9,September,3,Spring,7206
2019-09-25,2019,9,September,3,Spring,7207
2019-09-26,2019,9,September,3,Spring,7208
2019-09-27,2019,9,September,3,Spring,7209
2019-09-28,2019,9,September,3,Spring,7210
2019-09-29,2019,9,September,3,Spring,7211
2019-09-30,2019,9,September,3,Spring,7212
2019-10-01,2019,10,October,4,Spring,7213
2019-10-02,2019,10,October,4,Spring,7214
2019-10-03,2019,10,October,4,Spring,7215
2019-10-04,2019,10,October,4,Spring,7216
2019-10-05,2019,10,October,4,Spring,7217
2019-10-06,2019,10,October,4,Spring,7218
2019-10-07,2019,10,October,4,Spring,7219
2019-10-08,2019,10,October,4,Spring,7220
2019-10-09,2019,10,October,4,Spring,7221
2019-10-10,2019,10,October,4,Spring,7222
2019-10-11,2019,10,October,4,Spring,7223
2019-10-12,2019,10,October,4,Spring,7224
2019-10-13,2019,10,October,4,Spring,7225
2019-10-14,2019,10,October,4,Spring,7226
2019-10-15,2019,10,October,4,Spring,7227
2019-10-16,2019,10,October,4,Spring,7228
2019-10-17,2019,10,October,4,Spring,7229
2019-10-18,2019,10,October,4,Spring,7230
2019-10-19,2019,10,October,4,Spring,7231
2019-10-20,2019,10,October,4,Spring,7232
2019-10-21,2019,10,October,4,Spring,7233
2019-10-22,2019,10,October,4,Spring,7234
2019-10-23,2019,10,October,4,Spring,7235
2019-10-24,2019,10,October,4,Spring,7236
2019-10-25,2019,10,October,4,Spring,7237
2019-10-26,2019,10,October,4,Spring,7238
2019-10-27,2019,10,October,4,Spring,7239
2019-10-28,2019,10,October,4,Spring,7240
2019-10-29,2019,10,October,4,Spring,7241
2019-10-30,2019,10,October,4,Spring,7242
2019-10-31,2019,10,October,4,Spring,7243
2019-11-01,2019,11,November,4,Spring,7244
2019-11-02,2019,11,November,4,Spring,7245
2019-11-03,2019,11,November,4,Spring,7246
2019-11-04,2019,11,November,4,Spring,7247
2019-11-05,2019,11,November,4,Spring,7248
2019-11-06,2019,11,November,4,Spring,7249
2019-11-07,2019,11,November,4,Spring,7250
2019-11-08,2019,11,November,4,Spring,7251
2019-11-09,2019,11,November,4,Spring,7252
2019-11-10,2019,11,November,4,Spring,7253
2019-11-11,2019,11,November,4,Spring,7254
2019-11-12,2019,11,November,4,Spring,7255
2019-11-13,2019,11,November,4,Spring,7256
2019-11-14,2019,11,November,4,Spring,7257
2019-11-15,2019,11,November,4,Spring,7258
2019-11-16,2019,11,November,4,Spring,7259
2019-11-17,2019,11,November,4,Spring,7260
2019-11-18,2019,11,November,4,Spring,7261
2019-11-19,2019,11,November,4,Spring,7262
2019-11-20,2019,11,November,4,Spring,7263
2019-11-21,2019,11,November,4,Spring,7264
2019-11-22,2019,11,November,4,Spring,7265
2019-11-23,2019,11,November,4,Spring,7266
2019-11-24,2019,11,November,4,Spring,7267
2019-11-25,2019,11,November,4,Spring,7268
2019-11-26,2019,11,November,4,Spring,7269
2019-11-27,2019,11,November,4,Spring,7270
2019-11-28,2019,11,November,4,Spring,7271
2019-11-29,2019,11,November,4,Spring,7272
2019-11-30,2019,11,November,4,Spring,7273
2019-12-01,2019,12,December,4,Summer,7274
2019-12-02,2019,12,December,4,Summer,7275
2019-12-03,2019,12,December,4,Summer,7276
2019-12-04,2019,12,December,4,Summer,7277
2019-12-05,2019,12,December,4,Summer,7278
2019-12-06,2019,12,December,4,Summer,7279
2019-12-07,2019,12,December,4,Summer,7280
2019-12-08,2019,12,December,4,Summer,7281
2019-12-09,2019,12,December,4,Summer,7282
2019-12-10,2019,12,December,4,Summer,7283
2019-12-11,2019,12,December,4,Summer,7284
2019-12-12,2019,12,December,4,Summer,7285
2019-12-13,2019,12,December,4,Summer,7286
2019-12-14,2019,12,December,4,Summer,7287
2019-12-15,2019,12,December,4,Summer,7288
2019-12-16,2019,12,December,4,Summer,7289
2019-12-17,2019,12,December,4,Summer,7290
2019-12-18,2019,12,December,4,Summer,7291
2019-12-19,2019,12,December,4,Summer,7292
2019-12-20,2019,12,December,4,Summer,7293
2019-12-21,2019,12,December,4,Summer,7294
2019-12-22,2019,12,December,4,Summer,7295
2019-12-23,2019,12,December,4,Summer,7296
2019-12-24,2019,12,December,4,Summer,7297
2019-12-25,2019,12,December,4,Summer,7298
2019-12-26,2019,12,December,4,Summer,7299
2019-12-27,2019,12,December,4,Summer,7300
2019-12-28,2019,12,December,4,Summer,7301
2019-12-29,2019,12,December,4,Summer,7302
2019-12-30,2019,12,December,4,Summer,7303
2019-12-31,2019,12,December,4,Summer,7304
2020-01-01,2020,1,January,1,Summer,7305
2020-01-02,2020,1,January,1,Summer,7306
2020-01-03,2020,1,January,1,Summer,7307
2020-01-04,2020,1,January,1,Summer,7308
2020-01-05,2020,1,January,1,Summer,7309
2020-01-06,2020,1,January,1,Summer,7310
2020-01-07,2020,1,January,1,Summer,7311
2020-01-08,2020,1,January,1,Summer,7312
2020-01-09,2020,1,January,1,Summer,7313
2020-01-10,2020,1,January,1,Summer,7314
2020-01-11,2020,1,January,1,Summer,7315
2020-01-12,2020,1,January,1,Summer,7316
2020-01-13,2020,1,January,1,Summer,7317
2020-01-14,2020,1,January,1,Summer,7318
2020-01-15,2020,1,January,1,Summer,7319
2020-01-16,2020,1,January,1,Summer,7320
2020-01-17,2020,1,January,1,Summer,7321
2020-01-18,2020,1,January,1,Summer,7322
2020-01-19,2020,1,January,1,Summer,7323
2020-01-20,2020,1,January,1,Summer,7324
2020-01-21,2020,1,January,1,Summer,7325
2020-01-22,2020,1,January,1,Summer,7326
2020-01-23,2020,1,January,1,Summer,7327
2020-01-24,2020,1,January,1,Summer,7328
2020-01-25,2020,1,January,1,Summer,7329
2020-01-26,2020,1,January,1,Summer,7330
2020-01-27,2020,1,January,1,Summer,7331
2020-01-28,2020,1,January,1,Summer,7332
2020-01-29,2020,1,January,1,Summer,7333
2020-01-30,2020,1,January,1,Summer,7334
2020-01-31,2020,1,January,1,Summer,7335
2020-02-01,2020,2,February,1,Summer,7336
2020-02-02,2020,2,February,1,Summer,7337
2020-02-03,2020,2,February,1,Summer,7338
2020-02-04,2020,2,February,1,Summer,7339
2020-02-05,2020,2,February,1,Summer,7340
2020-02-06,2020,2,February,1,Summer,7341
2020-02-07,2020,2,February,1,Summer,7342
2020-02-08,2020,2,February,1,Summer,7343
2020-02-09,2020,2,February,1,Summer,7344
2020-02-10,2020,2,February,1,Summer,7345
2020-02-11,2020,2,February,1,Summer,7346
2020-02-12,2020,2,February,1,Summer,7347
2020-02-13,2020,2,February,1,Summer,7348
2020-02-14,2020,2,February,1,Summer,7349
2020-02-15,2020,2,February,1,Summer,7350
2020-02-16,2020,2,February,1,Summer,7351
2020-02-17,2020,2,February,1,Summer,7352
2020-02-18,2020,2,February,1,Summer,7353
2020-02-19,2020,2,February,1,Summer,7354
2020-02-20,2020,2,February,1,Summer,7355
2020-02-21,2020,2,February,1,Summer,7356
2020-02-22,2020,2,February,1,Summer,7357
2020-02-23,2020,2,February,1,Summer,7358
2020-02-24,2020,2,February,1,Summer,7359
2020-02-25,2020,2,February,1,Summer,7360
2020-02-26,2020,2,February,1,Summer,7361
2020-02-27,2020,2,February,1,Summer,7362
2020-02-28,2020,2,February,1,Summer,7363
2020-02-29,2020,2,February,1,Summer,7364
2020-03-01,2020,3,March,1,Autumn,7365
2020-03-02,2020,3,March,1,Autumn,7366
2020-03-03,2020,3,March,1,Autumn,7367
2020-03-04,2020,3,March,1,Autumn,7368
2020-03-05,2020,3,March,1,Autumn,7369
2020-03-06,2020,3,March,1,Autumn,7370
2020-03-07,2020,3,March,1,Autumn,7371
2020-03-08,2020,3,March,1,Autumn,7372
2020-03-09,2020,3,March,1,Autumn,7373
2020-03-10,2020,3,March,1,Autumn,7374
2020-03-11,2020,3,March,1,Autumn,7375
2020-03-12,2020,3,March,1,Autumn,7376
2020-03-13,2020,3,March,1,Autumn,7377
2020-03-14,2020,3,March,1,Autumn,7378
2020-03-15,2020,3,March,1,Autumn,7379
2020-03-16,2020,3,March,1,Autumn,7380
2020-03-17,2020,3,March,1,Autumn,7381
2020-03-18,2020,3,March,1,Autumn,7382
2020-03-19,2020,3,March,1,Autumn,7383
2020-03-20,2020,3,March,1,Autumn,7384
2020-03-21,2020,3,March,1,Autumn,7385
2020-03-22,2020,3,March,1,Autumn,7386
2020-03-23,2020,3,March,1,Autumn,7387
2020-03-24,2020,3,March,1,Autumn,7388
2020-03-25,2020,3,March,1,Autumn,7389
2020-03-26,2020,3,March,1,Autumn,7390
2020-03-27,2020,3,March,1,Autumn,7391
2020-03-28,2020,3,March,1,Autumn,7392
2020-03-29,2020,3,March,1,Autumn,7393
2020-03-30,2020,3,March,1,Autumn,7394
2020-03-31,2020,3,March,1,Autumn,7395
2020-04-01,2020,4,April,2,Autumn,7396
2020-04-02,2020,4,April,2,Autumn,7397
2020-04-03,2020,4,April,2,Autumn,7398
2020-04-04,2020,4,April,2,Autumn,7399
2020-04-05,2020,4,April,2,Autumn,7400
2020-04-06,2020,4,April,2,Autumn,7401
2020-04-07,2020,4,April,2,Autumn,7402
2020-04-08,2020,4,April,2,Autumn,7403
2020-04-09,2020,4,April,2,Autumn,7404
2020-04-10,2020,4,April,2,Autumn,7405
2020-04-11,2020,4,April,2,Autumn,7406
2020-04-12,2020,4,April,2,Autumn,7407
2020-04-13,2020,4,April,2,Autumn,7408
2020-04-14,2020,4,April,2,Autumn,7409
2020-04-15,2020,4,April,2,Autumn,7410
2020-04-16,2020,4,April,2,Autumn,7411
2020-04-17,2020,4,April,2,Autumn,7412
2020-04-18,2020,4,April,2,Autumn,7413
2020-04-19,2020,4,April,2,Autumn,7414
2020-04-20,2020,4,April,2,Autumn,7415
2020-04-21,2020,4,April,2,Autumn,7416
2020-04-22,2020,4,April,2,Autumn,7417
2020-04-23,2020,4,April,2,Autumn,7418
2020-04-24,2020,4,April,2,Autumn,7419
2020-04-25,2020,4,April,2,Autumn,7420
2020-04-26,2020,4,April,2,Autumn,7421
2020-04-27,2020,4,April,2,Autumn,7422
2020-04-28,2020,4,April,2,Autumn,7423
2020-04-29,2020,4,April,2,Autumn,7424
2020-04-30,2020,4,April,2,Autumn,7425
2020-05-01,2020,5,May,2,Autumn,7426
2020-05-02,2020,5,May,2,Autumn,7427
2020-05-03,2020,5,May,2,Autumn,7428
2020-05-04,2020,5,May,2,Autumn,7429
2020-05-05,2020,5,May,2,Autumn,7430
2020-05-06,2020,5,May,2,Autumn,7431
2020-05-07,2020,5,May,2,Autumn,7432
2020-05-08,2020,5,May,2,Autumn,7433
2020-05-09,2020,5,May,2,Autumn,7434
2020-05-10,2020,5,May,2,Autumn,7435
2020-05-11,2020,5,May,2,Autumn,7436
2020-05-12,2020,5,May,2,Autumn,7437
2020-05-13,2020,5,May,2,Autumn,7438
2020-05-14,2020,5,May,2,Autumn,7439
2020-05-15,2020,5,May,2,Autumn,7440
2020-05-16,2020,5,May,2,Autumn,7441
2020-05-17,2020,5,May,2,Autumn,7442
2020-05-18,2020,5,May,2,Autumn,7443
2020-05-19,2020,5,May,2,Autumn,7444
2020-05-20,2020,5,May,2,Autumn,7445
2020-05-21,2020,5,May,2,Autumn,7446
2020-05-22,2020,5,May,2,Autumn,7447
2020-05-23,2020,5,May,2,Autumn,7448
2020-05-24,2020,5,May,2,Autumn,7449
2020-05-25,2020,5,May,2,Autumn,7450
2020-05-26,2020,5,May,2,Autumn,7451
2020-05-27,2020,5,May,2,Autumn,7452
2020-05-28,2020,5,May,2,Autumn,7453
2020-05-29,2020,5,May,2,Autumn,7454
2020-05-30,2020,5,May,2,Autumn,7455
2020-05-31,2020,5,May,2,Autumn,7456
2020-06-01,2020,6,June,2,Winter,7457
2020-06-02,2020,6,June,2,Winter,7458
2020-06-03,2020,6,June,2,Winter,7459
2020-06-04,2020,6,June,2,Winter,7460
2020-06-05,2020,6,June,2,Winter,7461
2020-06-06,2020,6,June,2,Winter,7462
2020-06-07,2020,6,June,2,Winter,7463
2020-06-08,2020,6,June,2,Winter,7464
2020-06-09,2020,6,June,2,Winter,7465
2020-06-10,2020,6,June,2,Winter,7466
2020-06-11,2020,6,June,2,Winter,7467
2020-06-12,2020,6,June,2,Winter,7468
2020-06-13,2020,6,June,2,Winter,7469
2020-06-14,2020,6,June,2,Winter,7470
2020-06-15,2020,6,June,2,Winter,7471
2020-06-16,2020,6,June,2,Winter,7472
2020-06-17,2020,6,June,2,Winter,7473
2020-06-18,2020,6,June,2,Winter,7474
2020-06-19,2020,6,June,2,Winter,7475
2020-06-20,2020,6,June,2,Winter,7476
2020-06-21,2020,6,June,2,Winter,7477
2020-06-22,2020,6,June,2,Winter,7478
2020-06-23,2020,6,June,2,Winter,7479
2020-06-24,2020,6,June,2,Winter,7480
2020-06-25,2020,6,June,2,Winter,7481
2020-06-26,2020,6,June,2,Winter,7482
2020-06-27,2020,6,June,2,Winter,7483
2020-06-28,2020,6,June,2,Winter,7484
2020-06-29,2020,6,June,2,Winter,7485
2020-06-30,2020,6,June,2,Winter,7486
2020-07-01,2020,7,July,3,Winter,7487
2020-07-02,2020,7,July,3,Winter,7488
2020-07-03,2020,7,July,3,Winter,7489
2020-07-04,2020,7,July,3,Winter,7490
2020-07-05,2020,7,July,3,Winter,7491
2020-07-06,2020,7,July,3,Winter,7492
2020-07-07,2020,7,July,3,Winter,7493
2020-07-08,2020,7,July,3,Winter,7494
2020-07-09,2020,7,July,3,Winter,7495
2020-07-10,2020,7,July,3,Winter,7496
2020-07-11,2020,7,July,3,Winter,7497
2020-07-12,2020,7,July,3,Winter,7498
2020-07-13,2020,7,July,3,Winter,7499
2020-07-14,2020,7,July,3,Winter,7500
2020-07-15,2020,7,July,3,Winter,7501
2020-07-16,2020,7,July,3,Winter,7502
2020-07-17,2020,7,July,3,Winter,7503
2020-07-18,2020,7,July,3,Winter,7504
2020-07-19,2020,7,July,3,Winter,7505
2020-07-20,2020,7,July,3,Winter,7506
2020-07-21,2020,7,July,3,Winter,7507
2020-07-22,2020,7,July,3,Winter,7508
2020-07-23,2020,7,July,3,Winter,7509
2020-07-24,2020,7,July,3,Winter,7510
2020-07-25,2020,7,July,3,Winter,7511
2020-07-26,2020,7,July,3,Winter,7512
2020-07-27,2020,7,July,3,Winter,7513
2020-07-28,2020,7,July,3,Winter,7514
2020-07-29,2020,7,July,3,Winter,7515
2020-07-30,2020,7,July,3,Winter,7516
2020-07-31,2020,7,July,3,Winter,7517
2020-08-01,2020,8,August,3,Winter,7518
2020-08-02,2020,8,August,3,Winter,7519
2020-08-03,2020,8,August,3,Winter,7520
2020-08-04,2020,8,August,3,Winter,7521
2020-08-05,2020,8,August,3,Winter,7522
2020-08-06,2020,8,August,3,Winter,7523
2020-08-07,2020,8,August,3,Winter,7524
2020-08-08,2020,8,August,3,Winter,7525
2020-08-09,2020,8,August,3,Winter,7526
2020-08-10,2020,8,August,3,Winter,7527
2020-08-11,2020,8,August,3,Winter,7528
2020-08-12,2020,8,August,3,Winter,7529
2020-08-13,2020,8,August,3,Winter,7530
2020-08-14,2020,8,August,3,Winter,7531
2020-08-15,2020,8,August,3,Winter,7532
2020-08-16,2020,8,August,3,Winter,7533
2020-08-17,2020,8,August,3,Winter,7534
2020-08-18,2020,8,August,3,Winter,7535
2020-08-19,2020,8,August,3,Winter,7536
2020-08-20,2020,8,August,3,Winter,7537
2020-08-21,2020,8,August,3,Winter,7538
2020-08-22,2020,8,August,3,Winter,7539
2020-08-23,2020,8,August,3,Winter,7540
2020-08-24,2020,8,August,3,Winter,7541
2020-08-25,2020,8,August,3,Winter,7542
2020-08-26,2020,8,August,3,Winter,7543
2020-08-27,2020,8,August,3,Winter,7544
2020-08-28,2020,8,August,3,Winter,7545
2020-08-29,2020,8,August,3,Winter,7546
2020-08-30,2020,8,August,3,Winter,7547
2020-08-31,2020,8,August,3,Winter,7548
2020-09-01,2020,9,September,3,Spring,7549
2020-09-02,2020,9,September,3,Spring,7550
2020-09-03,2020,9,September,3,Spring,7551
2020-09-04,2020,9,September,3,Spring,7552
2020-09-05,2020,9,September,3,Spring,7553
2020-09-06,2020,9,September,3,Spring,7554
2020-09-07,2020,9,September,3,Spring,7555
2020-09-08,2020,9,September,3,Spring,7556
2020-09-09,2020,9,September,3,Spring,7557
2020-09-10,2020,9,September,3,Spring,7558
2020-09-11,2020,9,September,3,Spring,7559
2020-09-12,2020,9,September,3,Spring,7560
2020-09-13,2020,9,September,3,Spring,7561
2020-09-14,2020,9,September,3,Spring,7562
2020-09-15,2020,9,September,3,Spring,7563
2020-09-16,2020,9,September,3,Spring,7564
2020-09-17,2020,9,September,3,Spring,7565
2020-09-18,2020,9,September,3,Spring,7566
2020-09-19,2020,9,September,3,Spring,7567
2020-09-20,2020,9,September,3,Spring,7568
2020-09-21,2020,9,September,3,Spring,7569
2020-09-22,2020,9,September,3,Spring,7570
2020-09-23,2020,9,September,3,Spring,7571
2020-09-24,2020,9,September,3,Spring,7572
2020-09-25,2020,9,September,3,Spring,7573
2020-09-26,2020,9,September,3,Spring,7574
2020-09-27,2020,9,September,3,Spring,7575
2020-09-28,2020,9,September,3,Spring,7576
2020-09-29,2020,9,September,3,Spring,7577
2020-09-30,2020,9,September,3,Spring,7578
2020-10-01,2020,10,October,4,Spring,7579
2020-10-02,2020,10,October,4,Spring,7580
2020-10-03,2020,10,October,4,Spring,7581
2020-10-04,2020,10,October,4,Spring,7582
2020-10-05,2020,10,October,4,Spring,7583
2020-10-06,2020,10,October,4,Spring,7584
2020-10-07,2020,10,October,4,Spring,7585
2020-10-08,2020,10,October,4,Spring,7586
2020-10-09,2020,10,October,4,Spring,7587
2020-10-10,2020,10,October,4,Spring,7588
2020-10-11,2020,10,October,4,Spring,7589
2020-10-12,2020,10,October,4,Spring,7590
2020-10-13,2020,10,October,4,Spring,7591
2020-10-14,2020,10,October,4,Spring,7592
2020-10-15,2020,10,October,4,Spring,7593
2020-10-16,2020,10,October,4,Spring,7594
2020-10-17,2020,10,October,4,Spring,7595
2020-10-18,2020,10,October,4,Spring,7596
2020-10-19,2020,10,October,4,Spring,7597
2020-10-20,2020,10,October,4,Spring,7598
2020-10-21,2020,10,October,4,Spring,7599
2020-10-22,2020,10,October,4,Spring,7600
2020-10-23,2020,10,October,4,Spring,7601
2020-10-24,2020,10,October,4,Spring,7602
2020-10-25,2020,10,October,4,Spring,7603
2020-10-26,2020,10,October,4,Spring,7604
2020-10-27,2020,10,October,4,Spring,7605
2020-10-28,2020,10,October,4,Spring,7606
2020-10-29,2020,10,October,4,Spring,7607
2020-10-30,2020,10,October,4,Spring,7608
2020-10-31,2020,10,October,4,Spring,7609
2020-11-01,2020,11,November,4,Spring,7610
2020-11-02,2020,11,November,4,Spring,7611
2020-11-03,2020,11,November,4,Spring,7612
2020-11-04,2020,11,November,4,Spring,7613
2020-11-05,2020,11,November,4,Spring,7614
2020-11-06,2020,11,November,4,Spring,7615
2020-11-07,2020,11,November,4,Spring,7616
2020-11-08,2020,11,November,4,Spring,7617
2020-11-09,2020,11,November,4,Spring,7618
2020-11-10,2020,11,November,4,Spring,7619
2020-11-11,2020,11,November,4,Spring,7620
2020-11-12,2020,11,November,4,Spring,7621
2020-11-13,2020,11,November,4,Spring,7622
2020-11-14,2020,11,November,4,Spring,7623
2020-11-15,2020,11,November,4,Spring,7624
2020-11-16,2020,11,November,4,Spring,7625
2020-11-17,2020,11,November,4,Spring,7626
2020-11-18,2020,11,November,4,Spring,7627
2020-11-19,2020,11,November,4,Spring,7628
2020-11-20,2020,11,November,4,Spring,7629
2020-11-21,2020,11,November,4,Spring,7630
2020-11-22,2020,11,November,4,Spring,7631
2020-11-23,2020,11,November,4,Spring,7632
2020-11-24,2020,11,November,4,Spring,7633
2020-11-25,2020,11,November,4,Spring,7634
2020-11-26,2020,11,November,4,Spring,7635
2020-11-27,2020,11,November,4,Spring,7636
2020-11-28,2020,11,November,4,Spring,7637
2020-11-29,2020,11,November,4,Spring,7638
2020-11-30,2020,11,November,4,Spring,7639
2020-12-01,2020,12,December,4,Summer,7640
2020-12-02,2020,12,December,4,Summer,7641
2020-12-03,2020,12,December,4,Summer,7642
2020-12-04,2020,12,December,4,Summer,7643
2020-12-05,2020,12,December,4,Summer,7644
2020-12-06,2020,12,December,4,Summer,7645
2020-12-07,2020,12,December,4,Summer,7646
2020-12-08,2020,12,December,4,Summer,7647
2020-12-09,2020,12,December,4,Summer,7648
2020-12-10,2020,12,December,4,Summer,7649
2020-12-11,2020,12,December,4,Summer,7650
2020-12-12,2020,12,December,4,Summer,7651
2020-12-13,2020,12,December,4,Summer,7652
2020-12-14,2020,12,December,4,Summer,7653
2020-12-15,2020,12,December,4,Summer,7654
2020-12-16,2020,12,December,4,Summer,7655
2020-12-17,2020,12,December,4,Summer,7656
2020-12-18,2020,12,December,4,Summer,7657
